driverId,week,hours-logged,miles-logged
86,39,73,0
100,20,55,1000
71,5,68,900
108,7,53,1700
36,41,75,400
45,26,65,2800
41,26,70,4000
86,43,80,3800
85,21,61,1800
18,16,57,2200
103,38,59,1100
11,26,51,3800
52,14,71,3600
54,21,57,1900
45,39,70,3700
59,14,73,1000
54,51,80,1200
15,18,65,200
78,14,75,4000
104,16,53,1500
39,31,58,1400
42,37,77,3100
34,13,80,2300
38,4,74,1500
10,32,63,1400
10,25,55,800
84,18,51,700
25,26,67,1800
73,22,61,1700
106,24,63,1900
96,3,73,200
68,42,56,3000
77,49,73,400
31,42,57,100
27,48,53,800
97,47,55,1700
84,17,70,1700
58,22,65,100
63,33,59,3700
56,17,61,2100
82,34,51,0
74,22,66,1700
54,9,52,2700
89,29,72,900
30,52,57,2200
81,17,64,3000
80,28,76,2900
62,4,65,1100
59,46,77,1700
49,37,65,800
67,22,73,3200
63,2,64,400
84,52,79,1300
49,37,54,700
76,24,63,3600
68,7,62,3700
67,22,61,3300
40,26,54,2700
45,46,60,1600
77,20,76,2900
79,27,76,3700
49,45,78,1000
81,27,52,2900
32,32,73,4000
95,34,66,2500
73,17,57,2400
57,31,50,1400
67,16,72,4000
102,40,60,3400
73,16,76,1300
37,7,55,500
85,42,59,2700
35,42,66,1600
78,8,72,2200
19,28,62,3400
32,7,77,3000
76,17,50,2800
71,23,80,2200
18,23,62,1900
51,37,50,3500
103,17,73,900
70,29,71,300
25,22,52,1600
96,49,80,1800
109,49,59,1600
41,36,56,1900
106,11,76,1800
105,23,60,3100
106,33,64,3700
46,37,52,100
93,16,73,2600
55,7,63,500
35,23,74,900
91,32,80,200
104,19,67,600
80,3,71,1600
59,14,61,2100
10,30,64,1700
70,51,51,3600
85,45,72,2100
65,30,51,0
23,45,78,1000
86,20,73,3400
23,37,51,1900
33,15,60,900
58,41,71,3200
17,6,61,200
22,32,70,2200
35,46,71,2400
17,30,69,1500
41,30,69,3100
24,6,52,700
106,33,69,1500
10,10,73,2600
105,38,78,3500
72,42,57,3200
47,40,59,2900
41,8,80,2400
48,37,69,500
35,29,71,2800
35,39,53,3100
87,34,60,2900
21,9,58,100
99,50,59,3400
109,35,61,3100
51,47,70,1600
26,7,73,500
67,48,77,3000
53,36,65,300
58,29,53,1700
81,32,69,1500
102,46,78,1900
21,43,62,500
86,46,79,0
24,18,78,3300
71,40,63,2400
84,26,57,3000
46,5,52,2700
106,38,64,600
68,41,71,700
81,24,56,3600
79,3,74,500
91,24,77,3300
15,49,62,200
16,46,80,3800
18,46,77,2900
81,48,67,4000
67,50,72,2000
103,42,53,2700
64,25,66,700
72,4,53,1200
46,10,69,3300
46,31,59,800
108,52,50,3300
77,2,77,700
55,31,63,900
32,5,61,1700
70,19,75,3000
67,38,54,3500
34,51,77,500
35,46,77,2600
38,29,78,3700
30,14,55,3700
89,2,65,2000
34,30,76,1700
10,43,77,2400
32,11,60,4000
107,46,64,800
57,48,79,1100
102,50,80,2200
102,50,77,2900
36,3,55,0
62,46,71,3000
35,6,57,3500
23,23,70,500
90,4,58,3500
88,32,62,3900
34,34,80,800
67,30,64,3100
19,30,60,2900
94,28,70,1800
71,44,68,3000
49,19,75,3100
41,24,78,200
98,9,64,2700
99,18,79,500
35,10,65,700
98,16,80,900
95,19,80,400
58,24,75,3500
47,22,69,800
98,47,59,600
74,42,60,2200
50,3,65,1200
104,37,71,2500
103,50,66,3800
48,51,77,1900
18,17,57,2800
58,7,53,1800
27,21,79,2200
23,18,66,2300
20,5,77,2800
46,1,72,1800
56,49,72,3500
93,28,55,800
57,26,56,2600
38,28,76,1200
89,1,68,2200
54,8,55,3700
98,31,57,2900
23,32,78,1600
38,28,60,700
16,24,54,2900
102,45,65,2700
87,24,69,3300
94,42,66,400
69,34,55,2900
42,25,58,3500
79,10,69,700
11,27,69,2900
20,7,65,2200
19,14,51,600
37,25,67,3000
93,4,69,2300
74,27,70,1000
15,13,62,2600
55,45,55,3900
101,32,68,400
92,37,67,3400
43,34,74,1900
63,31,77,600
54,15,60,2600
10,11,60,1000
27,4,56,1200
82,11,52,2100
27,47,65,2700
28,46,62,400
56,4,58,800
33,6,77,700
85,40,65,1900
106,1,77,1200
18,11,74,1400
70,45,57,4000
23,4,78,2900
55,13,67,2000
53,52,67,200
30,6,53,1000
36,11,75,2700
104,25,60,1300
58,28,74,4000
88,28,70,3400
88,41,56,1600
65,17,51,1000
48,3,72,1800
72,14,69,800
84,30,52,3500
41,31,55,400
108,48,68,200
109,51,67,600
53,49,59,400
36,45,65,4000
59,8,77,2900
40,14,75,3400
31,25,52,1000
79,44,53,1000
47,2,78,2900
104,35,64,1300
105,51,79,200
50,5,64,1500
83,35,66,2400
60,24,68,2300
96,12,68,3300
79,8,65,2400
19,44,77,2200
10,10,67,2600
73,42,67,3500
38,18,53,3400
83,20,60,900
92,45,62,3700
56,32,59,300
60,5,56,2400
64,12,56,100
95,35,72,1900
33,42,62,2600
20,20,63,1200
78,46,74,4000
87,46,69,0
20,12,60,2300
109,7,80,2000
98,35,66,3700
99,8,75,2600
22,18,57,1700
45,46,71,200
94,6,74,400
101,50,75,900
63,44,67,3100
13,1,57,1600
17,16,56,1000
53,48,52,3100
43,23,65,4000
35,46,73,1000
76,38,64,500
45,3,70,1500
91,12,79,1700
63,7,79,1800
88,24,54,1800
59,32,76,100
31,27,54,1400
62,39,79,1800
96,14,51,1300
51,28,75,1000
37,22,64,3800
55,12,78,1500
97,31,80,1400
93,36,80,2800
99,29,67,3400
40,33,67,900
16,43,72,1500
102,30,61,2500
21,23,65,3400
88,13,67,1100
61,20,69,3700
88,22,59,2700
40,45,59,2400
55,48,56,2500
30,6,71,2700
39,41,78,2100
67,21,63,3800
47,6,70,1000
30,41,65,4000
63,7,79,3800
12,29,51,1800
33,8,55,700
84,49,70,100
48,7,80,300
15,11,66,2700
27,38,72,3400
59,44,80,900
87,14,80,600
15,30,60,3300
69,42,77,1300
101,45,80,900
72,32,78,1700
42,41,72,3100
81,31,54,200
81,1,75,300
23,49,64,3400
16,35,76,1200
57,6,59,2300
41,8,58,1800
17,3,78,1600
87,28,69,1900
102,42,56,2900
78,1,67,2900
43,36,58,200
60,33,55,3800
22,17,73,1400
12,7,62,2900
14,46,54,3700
49,4,52,2900
61,22,77,900
59,14,69,4000
98,49,78,1000
46,52,65,3200
92,27,71,2400
14,29,56,2600
91,46,74,3300
94,48,55,500
36,19,74,2400
55,43,59,3000
30,15,79,2400
70,29,68,2800
77,16,77,3200
73,51,64,100
32,43,70,2700
89,30,77,3300
16,30,53,3900
58,5,77,200
19,13,69,3300
22,43,50,2600
81,16,56,2000
74,19,71,1800
80,51,70,900
75,46,72,3800
65,1,63,1000
70,16,60,3100
103,30,77,3200
47,38,57,2300
95,39,71,700
92,33,64,1600
86,43,65,300
31,13,64,1600
20,20,75,2000
51,23,66,600
63,40,56,4000
41,8,64,1300
105,19,52,2500
19,35,79,900
94,39,65,1800
34,48,66,3300
52,41,71,3400
14,5,70,500
52,44,69,800
32,3,53,3600
107,49,57,2800
93,29,67,2000
21,45,75,1100
18,38,67,2400
60,28,59,3500
15,1,77,700
16,20,50,3700
89,35,79,200
69,35,54,3800
25,9,58,3100
71,22,66,3800
82,38,50,0
94,34,77,2400
25,31,66,2000
37,33,52,300
28,1,73,700
44,26,51,1500
24,49,57,2200
25,25,79,3400
25,40,68,1100
78,35,68,2200
61,36,66,3100
39,46,53,3600
45,45,65,2900
79,19,61,1100
58,31,57,300
82,49,67,2700
15,8,50,400
38,18,69,2900
103,17,57,3900
63,36,57,3200
16,4,73,3600
86,30,50,200
46,51,67,3500
34,39,55,600
89,52,54,200
16,10,72,2700
58,33,76,4000
107,14,73,1200
31,47,58,2000
77,29,63,2400
57,9,77,2700
50,28,72,1200
107,29,50,1500
13,43,60,2600
32,41,61,1100
94,39,55,2300
41,9,60,4000
65,12,62,1600
67,34,73,4000
35,21,51,3600
92,9,71,1100
38,41,50,2000
97,1,80,3800
37,24,55,2200
90,34,66,3500
79,1,68,3600
93,1,67,3000
89,36,68,1900
81,28,55,2500
76,47,80,4000
96,3,78,600
84,29,66,2700
65,32,80,1800
92,38,71,300
34,14,76,3300
103,41,62,2700
41,23,80,3400
17,30,74,1200
109,5,55,2200
55,36,53,2100
103,31,59,1000
61,40,76,400
106,39,70,200
24,10,73,2600
17,39,75,1800
52,4,76,2700
88,35,51,900
40,45,58,3800
16,3,64,3900
61,7,56,400
24,3,60,3200
14,22,58,2700
109,9,53,600
103,29,50,700
66,30,65,2300
13,46,53,1800
66,26,74,1400
64,42,58,400
97,21,80,3500
63,22,57,2700
44,1,77,700
21,45,56,3700
16,45,64,3900
54,14,62,1600
19,31,71,800
42,11,69,1300
102,14,66,1100
28,35,50,300
91,44,75,2600
73,43,55,3100
24,27,73,3700
51,34,59,1300
17,19,71,1500
86,17,52,2100
91,7,78,1700
15,6,78,2500
87,20,72,300
49,39,70,500
84,32,61,2600
102,42,58,1800
29,43,73,2600
91,12,51,100
77,46,66,1800
18,50,77,3000
89,25,59,1300
83,10,72,1400
55,25,64,100
63,13,76,2400
99,19,70,3200
81,41,76,1000
18,41,75,1700
34,4,68,3200
68,38,64,2700
73,14,53,2100
42,32,58,3800
82,27,59,1000
69,9,52,1500
53,15,72,3100
27,10,55,2600
84,28,77,2900
42,21,55,3300
76,16,72,900
107,7,58,2500
85,49,80,2000
36,48,57,1200
11,19,69,2900
62,23,80,3700
94,49,73,2400
13,46,70,1600
17,14,72,3600
13,24,56,2600
59,47,69,1800
84,5,54,800
28,13,54,2600
23,50,69,2800
67,45,50,3900
91,34,65,3700
32,49,58,300
34,45,70,1900
25,50,77,3900
57,45,73,2700
74,36,78,0
49,29,74,1700
68,38,51,0
77,7,59,400
26,45,51,2000
78,39,55,2700
21,9,73,3100
97,21,68,2500
83,25,72,3200
33,19,74,1300
86,18,53,4000
55,52,54,1900
43,27,61,500
63,7,59,1300
39,4,51,2000
47,21,55,0
55,35,75,700
35,32,74,2000
20,8,75,400
13,30,52,1400
62,4,53,1200
93,32,79,1400
67,15,69,3700
25,7,70,3900
79,19,68,1300
60,36,74,3400
46,12,71,1300
21,9,60,200
70,1,66,2100
90,14,76,1400
69,45,77,2200
88,31,50,100
104,18,73,1200
34,2,68,3000
61,28,68,2200
74,26,56,200
45,19,78,1900
61,51,70,1900
45,12,78,2300
48,48,63,2600
88,9,64,1100
105,9,53,3000
91,19,68,3100
102,22,50,3400
36,19,63,2100
28,23,63,300
90,16,77,2400
93,26,54,3000
21,5,79,1000
81,31,80,4000
79,42,55,2100
79,49,67,2300
88,40,80,2900
96,14,78,2800
19,16,58,3000
33,16,53,1400
70,29,67,2200
44,48,57,4000
26,51,64,3400
80,32,53,2800
23,17,78,900
77,18,67,1900
98,50,65,0
77,14,68,2700
24,3,79,2400
17,13,55,100
86,29,57,2200
92,15,65,2600
93,16,53,3000
72,13,64,3900
98,45,50,3100
103,25,63,3800
22,22,70,1700
40,43,77,1700
31,11,70,1600
59,47,53,2200
24,25,60,1100
85,10,54,3100
13,19,70,3300
97,22,68,3500
49,40,69,2300
34,12,78,2100
80,4,64,1800
109,34,75,0
87,39,71,100
17,14,74,2600
105,44,60,800
22,19,72,3100
22,32,78,4000
24,32,59,400
51,18,54,1000
60,39,57,3900
21,21,59,4000
75,40,63,3000
27,38,79,3600
70,5,55,1100
62,5,58,3800
14,37,61,2300
91,20,68,2500
71,3,59,2300
74,24,70,1900
76,29,76,3700
44,24,76,1800
85,12,67,3900
52,14,61,0
73,8,77,2800
42,35,57,1300
58,16,51,2400
27,44,74,1200
90,25,80,1600
57,39,57,3600
32,33,72,1700
17,8,78,900
86,10,63,3600
89,25,56,3300
43,39,70,1700
65,11,70,1800
94,33,51,100
10,23,80,1400
54,9,80,3300
